decade,region_txt,country_txt,attacktype1_txt,targtype1_txt,weaptype1_txt,casualty_level,support,total_killed,total_wounded,total_casualties,avg_casualties_per_event,cuboid_level
ALL,Middle East & North Africa,Israel,Armed Assault,ALL,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,South Asia,Sri Lanka,Armed Assault,ALL,ALL,3_High_21_100,102,3163.0,667.0,3830.0,37.549019607843135,4
ALL,Sub-Saharan Africa,Kenya,Bombing/Explosion,ALL,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,Western Europe,United Kingdom,Bombing/Explosion,ALL,ALL,2_Medium_6_20,102,168.0,855.0,1023.0,10.029411764705882,4
ALL,South America,Peru,ALL,Government (Diplomatic),Explosives,ALL,102,15.0,109.0,124.0,1.2156862745098038,4
ALL,South America,Peru,ALL,Military,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,South Asia,Afghanistan,ALL,Business,ALL,2_Medium_6_20,102,370.0,572.0,942.0,9.235294117647058,4
ALL,South Asia,Nepal,ALL,Private Citizens & Property,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,Western Europe,Spain,ALL,Military,ALL,1_Low_1_5,102,100.0,76.0,176.0,1.7254901960784315,4
ALL,Eastern Europe,Ukraine,ALL,ALL,Unknown,0_None,102,0.0,0.0,0.0,0.0,4
ALL,South Asia,Sri Lanka,ALL,ALL,Firearms,3_High_21_100,102,3271.0,706.0,3977.0,38.990196078431374,4
ALL,Western Europe,United Kingdom,ALL,ALL,Explosives,2_Medium_6_20,102,164.0,866.0,1030.0,10.098039215686274,4
ALL,Sub-Saharan Africa,ALL,Hostage Taking (Kidnapping),Government (General),Firearms,ALL,102,113.0,33.0,146.0,1.4313725490196079,4
ALL,North America,ALL,Bombing/Explosion,Government (Diplomatic),ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,South Asia,ALL,Assassination,Private Citizens & Property,ALL,2_Medium_6_20,102,581.0,268.0,849.0,8.323529411764707,4
ALL,Sub-Saharan Africa,ALL,Armed Assault,Religious Figures/Institutions,ALL,1_Low_1_5,102,159.0,36.0,195.0,1.911764705882353,4
ALL,Central America & Caribbean,ALL,Unknown,ALL,Unknown,1_Low_1_5,102,145.0,49.0,194.0,1.9019607843137254,4
ALL,Central America & Caribbean,ALL,ALL,Journalists & Media,Firearms,0_None,102,0.0,0.0,0.0,0.0,4
ALL,Central America & Caribbean,ALL,ALL,Police,Firearms,0_None,102,0.0,0.0,0.0,0.0,4
ALL,Eastern Europe,ALL,ALL,Government (General),Explosives,1_Low_1_5,102,82.0,138.0,220.0,2.156862745098039,4
ALL,Eastern Europe,ALL,ALL,Private Citizens & Property,Firearms,1_Low_1_5,102,144.0,69.0,213.0,2.088235294117647,4
ALL,Middle East & North Africa,ALL,ALL,Private Citizens & Property,Firearms,3_High_21_100,102,2882.0,886.0,3768.0,36.94117647058823,4
ALL,ALL,El Salvador,Assassination,Government (General),Firearms,ALL,102,131.0,24.0,155.0,1.5196078431372548,4
ALL,ALL,Philippines,Armed Assault,Business,Firearms,ALL,102,153.0,177.0,330.0,3.235294117647059,4
ALL,ALL,Sri Lanka,Assassination,Government (General),Firearms,ALL,102,145.0,50.0,195.0,1.911764705882353,4
ALL,ALL,Colombia,Bombing/Explosion,Military,ALL,1_Low_1_5,102,136.0,177.0,313.0,3.0686274509803924,4
ALL,ALL,Colombia,Facility/Infrastructure Attack,Transportation,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,ALL,Pakistan,Bombing/Explosion,Government (General),ALL,1_Low_1_5,102,54.0,216.0,270.0,2.6470588235294117,4
ALL,ALL,Philippines,Hostage Taking (Kidnapping),Business,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,ALL,United States,Bombing/Explosion,Military,ALL,0_None,102,0.0,0.0,0.0,0.0,4
ALL,ALL,Yemen,Assassination,Military,ALL,1_Low_1_5,102,116.0,67.0,183.0,1.7941176470588236,4
ALL,ALL,Iraq,Assassination,ALL,Explosives,2_Medium_6_20,102,266.0,743.0,1009.0,9.892156862745098,4
ALL,ALL,Nepal,Armed Assault,ALL,Firearms,1_Low_1_5,102,124.0,50.0,174.0,1.7058823529411764,4
ALL,ALL,Pakistan,Armed Assault,ALL,Explosives,1_Low_1_5,102,139.0,138.0,277.0,2.715686274509804,4
ALL,ALL,Chile,ALL,Religious Figures/Institutions,Explosives,0_None,102,0.0,0.0,0.0,0.0,4
ALL,ALL,Colombia,ALL,Police,Explosives,2_Medium_6_20,102,351.0,644.0,995.0,9.754901960784315,4
ALL,ALL,ALL,Hostage Taking (Kidnapping),Religious Figures/Institutions,Unknown,0_None,102,0.0,0.0,0.0,0.0,4
1970s,Western Europe,Italy,Assassination,ALL,ALL,ALL,101,58.0,36.0,94.0,0.9306930693069307,4
2010s,South Asia,India,Unarmed Assault,ALL,ALL,ALL,101,15.0,166.0,181.0,1.7920792079207921,4
1990s,South Asia,Pakistan,ALL,Business,ALL,ALL,101,217.0,527.0,744.0,7.366336633663367,4
2010s,Sub-Saharan Africa,Nigeria,ALL,Unknown,ALL,ALL,101,110.0,20.0,130.0,1.2871287128712872,4
1980s,Sub-Saharan Africa,South Africa,ALL,ALL,Unknown,ALL,101,161.0,112.0,273.0,2.702970297029703,4
1990s,North America,United States,ALL,ALL,Explosives,ALL,101,174.0,789.0,963.0,9.534653465346535,4
1990s,Middle East & North Africa,Israel,ALL,ALL,ALL,0_None,101,0.0,0.0,0.0,0.0,4
1980s,Middle East & North Africa,ALL,Bombing/Explosion,Government (General),ALL,ALL,101,322.0,917.0,1239.0,12.267326732673267,4
1980s,South America,ALL,Unknown,Private Citizens & Property,ALL,ALL,101,620.0,55.0,675.0,6.683168316831683,4
1990s,Southeast Asia,ALL,Bombing/Explosion,Private Citizens & Property,ALL,ALL,101,217.0,854.0,1071.0,10.603960396039604,4
1990s,Sub-Saharan Africa,ALL,Assassination,Government (General),ALL,ALL,101,125.0,44.0,169.0,1.6732673267326732,4
2010s,Middle East & North Africa,ALL,Bombing/Explosion,Government (Diplomatic),ALL,ALL,101,116.0,494.0,610.0,6.03960396039604,4
1990s,Eastern Europe,ALL,Assassination,ALL,Firearms,ALL,101,99.0,56.0,155.0,1.5346534653465347,4
2000s,Middle East & North Africa,ALL,Armed Assault,ALL,Melee,ALL,101,428.0,96.0,524.0,5.188118811881188,4
1980s,Western Europe,ALL,Assassination,ALL,ALL,0_None,101,0.0,0.0,0.0,0.0,4
1990s,South Asia,ALL,Unknown,ALL,ALL,1_Low_1_5,101,182.0,91.0,273.0,2.702970297029703,4
1980s,Southeast Asia,ALL,ALL,Police,Firearms,ALL,101,240.0,105.0,345.0,3.4158415841584158,4
1990s,South America,ALL,ALL,Transportation,Explosives,ALL,101,62.0,27.0,89.0,0.8811881188118812,4
2010s,Western Europe,ALL,ALL,Police,Explosives,ALL,101,3.0,12.0,15.0,0.1485148514851485,4
1990s,Central America & Caribbean,ALL,ALL,Military,ALL,0_None,101,0.0,0.0,0.0,0.0,4
2000s,Southeast Asia,ALL,ALL,Government (General),ALL,0_None,101,0.0,0.0,0.0,0.0,4
2000s,Western Europe,ALL,ALL,Police,ALL,0_None,101,0.0,0.0,0.0,0.0,4
2000s,Eastern Europe,ALL,ALL,ALL,Firearms,0_None,101,0.0,0.0,0.0,0.0,4
1980s,ALL,El Salvador,Assassination,Government (General),ALL,ALL,101,123.0,18.0,141.0,1.396039603960396,4
1990s,ALL,India,Assassination,Government (General),ALL,ALL,101,191.0,225.0,416.0,4.118811881188119,4
2000s,ALL,Sri Lanka,Bombing/Explosion,Military,ALL,ALL,101,583.0,1005.0,1588.0,15.722772277227723,4
1980s,ALL,Guatemala,Hostage Taking (Kidnapping),ALL,ALL,0_None,101,0.0,0.0,0.0,0.0,4
1980s,ALL,Lebanon,Hostage Taking (Kidnapping),ALL,ALL,0_None,101,0.0,0.0,0.0,0.0,4
2000s,ALL,India,Assassination,ALL,ALL,1_Low_1_5,101,121.0,43.0,164.0,1.6237623762376239,4
2010s,ALL,Somalia,Unknown,ALL,ALL,1_Low_1_5,101,268.0,25.0,293.0,2.900990099009901,4
2010s,ALL,West Bank and Gaza Strip,Armed Assault,ALL,ALL,0_None,101,0.0,0.0,0.0,0.0,4
1980s,ALL,Colombia,ALL,Government (General),Explosives,ALL,101,54.0,136.0,190.0,1.881188118811881,4
1990s,ALL,Lebanon,ALL,Military,Explosives,ALL,101,114.0,209.0,323.0,3.198019801980198,4
2000s,ALL,Pakistan,ALL,Government (General),Explosives,ALL,101,454.0,1086.0,1540.0,15.247524752475247,4
2010s,ALL,Bangladesh,ALL,Private Citizens & Property,Explosives,ALL,101,16.0,290.0,306.0,3.0297029702970297,4
2010s,ALL,Pakistan,ALL,Educational Institution,Firearms,ALL,101,92.0,78.0,170.0,1.683168316831683,4
1980s,ALL,India,ALL,Private Citizens & Property,ALL,2_Medium_6_20,101,659.0,350.0,1009.0,9.990099009900991,4
2000s,ALL,Pakistan,ALL,Private Citizens & Property,ALL,0_None,101,0.0,0.0,0.0,0.0,4
1980s,ALL,Sri Lanka,ALL,ALL,Firearms,0_None,101,0.0,0.0,0.0,0.0,4
1980s,ALL,United Kingdom,ALL,ALL,Incendiary,0_None,101,0.0,0.0,0.0,0.0,4
2010s,ALL,Saudi Arabia,ALL,ALL,Explosives,1_Low_1_5,101,103.0,124.0,227.0,2.2475247524752477,4
2000s,ALL,ALL,Bombing/Explosion,Journalists & Media,Explosives,ALL,101,62.0,259.0,321.0,3.1782178217821784,4
1970s,ALL,ALL,Bombing/Explosion,Educational Institution,ALL,0_None,101,0.0,0.0,0.0,0.0,4
1980s,ALL,ALL,Armed Assault,Government (General),ALL,1_Low_1_5,101,145.0,95.0,240.0,2.376237623762376,4
1980s,ALL,ALL,Assassination,Religious Figures/Institutions,ALL,1_Low_1_5,101,115.0,33.0,148.0,1.4653465346534653,4
1990s,ALL,ALL,Assassination,Educational Institution,ALL,1_Low_1_5,101,102.0,32.0,134.0,1.3267326732673268,4
ALL,Central America & Caribbean,El Salvador,Bombing/Explosion,Private Citizens & Property,ALL,ALL,101,137.0,260.0,397.0,3.9306930693069306,4
ALL,Eastern Europe,Russia,Armed Assault,Government (General),ALL,ALL,101,108.0,60.0,168.0,1.6633663366336633,4
ALL,Middle East & North Africa,Algeria,Assassination,Private Citizens & Property,ALL,ALL,101,156.0,7.0,163.0,1.613861386138614,4
ALL,Middle East & North Africa,Egypt,Bombing/Explosion,Private Citizens & Property,ALL,ALL,101,134.0,401.0,535.0,5.297029702970297,4
ALL,South America,Argentina,Bombing/Explosion,Government (General),ALL,ALL,101,4.0,28.0,32.0,0.31683168316831684,4
ALL,South Asia,Pakistan,Armed Assault,Terrorists/Non-State Militia,ALL,ALL,101,283.0,79.0,362.0,3.5841584158415842,4
ALL,Sub-Saharan Africa,Nigeria,Bombing/Explosion,Business,ALL,ALL,101,358.0,413.0,771.0,7.633663366336633,4
ALL,South America,Peru,Assassination,ALL,Unknown,ALL,101,178.0,12.0,190.0,1.881188118811881,4
ALL,Middle East & North Africa,Lebanon,Bombing/Explosion,ALL,ALL,3_High_21_100,101,1104.0,3654.0,4758.0,47.10891089108911,4
ALL,Middle East & North Africa,Yemen,Bombing/Explosion,ALL,ALL,3_High_21_100,101,1394.0,2529.0,3923.0,38.84158415841584,4
ALL,Southeast Asia,Myanmar,Bombing/Explosion,ALL,ALL,1_Low_1_5,101,145.0,133.0,278.0,2.7524752475247523,4
ALL,South America,Peru,ALL,Transportation,Incendiary,ALL,101,19.0,2.0,21.0,0.2079207920792079,4
ALL,Middle East & North Africa,Iraq,ALL,Government (General),ALL,3_High_21_100,101,1140.0,2973.0,4113.0,40.722772277227726,4
ALL,Sub-Saharan Africa,Mali,ALL,Military,ALL,1_Low_1_5,101,134.0,125.0,259.0,2.5643564356435644,4
ALL,Southeast Asia,Myanmar,ALL,ALL,Explosives,1_Low_1_5,101,145.0,134.0,279.0,2.762376237623762,4
ALL,Middle East & North Africa,ALL,Armed Assault,Educational Institution,Firearms,ALL,101,138.0,117.0,255.0,2.5247524752475248,4
ALL,Middle East & North Africa,ALL,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,ALL,101,327.0,89.0,416.0,4.118811881188119,4
ALL,Southeast Asia,ALL,Hostage Taking (Kidnapping),Business,Firearms,ALL,101,65.0,15.0,80.0,0.7920792079207921,4
ALL,Sub-Saharan Africa,ALL,Hostage Taking (Kidnapping),Private Citizens & Property,ALL,2_Medium_6_20,101,830.0,190.0,1020.0,10.099009900990099,4
ALL,South Asia,ALL,Unarmed Assault,ALL,Melee,0_None,101,0.0,0.0,0.0,0.0,4
ALL,Middle East & North Africa,ALL,ALL,Journalists & Media,Firearms,0_None,101,0.0,0.0,0.0,0.0,4
ALL,North America,ALL,ALL,Military,Explosives,0_None,101,0.0,0.0,0.0,0.0,4
ALL,ALL,Egypt,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,101,134.0,401.0,535.0,5.297029702970297,4
ALL,ALL,Guatemala,Assassination,Private Citizens & Property,Firearms,ALL,101,168.0,7.0,175.0,1.7326732673267327,4
ALL,ALL,Nigeria,Bombing/Explosion,Business,Explosives,ALL,101,358.0,413.0,771.0,7.633663366336633,4
ALL,ALL,Pakistan,Assassination,Violent Political Party,Firearms,ALL,101,124.0,67.0,191.0,1.891089108910891,4
ALL,ALL,Somalia,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,ALL,101,37.0,215.0,252.0,2.495049504950495,4
ALL,ALL,France,Bombing/Explosion,Police,ALL,0_None,101,0.0,0.0,0.0,0.0,4
ALL,ALL,Guatemala,Assassination,Private Citizens & Property,ALL,1_Low_1_5,101,140.0,8.0,148.0,1.4653465346534653,4
ALL,ALL,Pakistan,Assassination,Unknown,ALL,1_Low_1_5,101,98.0,19.0,117.0,1.1584158415841583,4
ALL,ALL,Pakistan,Assassination,Violent Political Party,ALL,1_Low_1_5,101,116.0,46.0,162.0,1.603960396039604,4
ALL,ALL,Sudan,Hostage Taking (Kidnapping),Private Citizens & Property,ALL,0_None,101,0.0,0.0,0.0,0.0,4
ALL,ALL,United Kingdom,Bombing/Explosion,ALL,Explosives,2_Medium_6_20,101,162.0,855.0,1017.0,10.069306930693068,4
ALL,ALL,Yemen,Bombing/Explosion,ALL,Explosives,3_High_21_100,101,1394.0,2529.0,3923.0,38.84158415841584,4
ALL,ALL,Israel,ALL,Private Citizens & Property,Melee,1_Low_1_5,101,47.0,104.0,151.0,1.495049504950495,4
ALL,ALL,Turkey,ALL,Military,Explosives,2_Medium_6_20,101,320.0,646.0,966.0,9.564356435643564,4
ALL,ALL,United Kingdom,ALL,Military,Explosives,0_None,101,0.0,0.0,0.0,0.0,4
ALL,ALL,ALL,Assassination,Military,Unknown,1_Low_1_5,101,112.0,29.0,141.0,1.396039603960396,4
2010s,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,Explosives,ALL,14576,34788.0,75581.0,110369.0,7.571967618002195,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,ALL,Explosives,1_Low_1_5,7920,7533.0,13805.0,21338.0,2.694191919191919,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,7837,18437.0,48432.0,66869.0,8.532474161031006,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,7235,22352.0,58982.0,81334.0,11.241741534208707,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,Explosives,1_Low_1_5,7132,6306.0,13407.0,19713.0,2.7640213123948403,5
2010s,South Asia,ALL,Bombing/Explosion,ALL,Explosives,0_None,6589,0.0,0.0,0.0,0.0,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,ALL,Explosives,2_Medium_6_20,6275,19044.0,44003.0,63047.0,10.047330677290837,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,Explosives,2_Medium_6_20,6143,17631.0,44464.0,62095.0,10.108253296434967,5
2010s,Middle East & North Africa,Iraq,ALL,ALL,Explosives,1_Low_1_5,5954,5400.0,10865.0,16265.0,2.7317769566677863,5
2010s,South Asia,Pakistan,Bombing/Explosion,ALL,Explosives,ALL,5934,7542.0,19463.0,27005.0,4.550893158072126,5
2010s,Middle East & North Africa,Iraq,ALL,Private Citizens & Property,Explosives,ALL,5839,13989.0,37222.0,51211.0,8.770508648741222,5
2010s,Middle East & North Africa,Iraq,Bombing/Explosion,Private Citizens & Property,ALL,ALL,5820,13706.0,38766.0,52472.0,9.015807560137457,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,ALL,Explosives,0_None,5820,0.0,0.0,0.0,0.0,5
2010s,ALL,Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,5802,13656.0,37158.0,50814.0,8.758014477766288,5
2010s,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,ALL,1_Low_1_5,5656,5170.0,10375.0,15545.0,2.7484087694483734,5
2010s,ALL,Iraq,Bombing/Explosion,ALL,Explosives,1_Low_1_5,5646,5158.0,10357.0,15515.0,2.7479631597591214,5
2010s,South Asia,ALL,Bombing/Explosion,ALL,Explosives,1_Low_1_5,5360,5348.0,8572.0,13920.0,2.5970149253731343,5
2010s,Middle East & North Africa,Iraq,ALL,ALL,Explosives,2_Medium_6_20,5267,14759.0,37611.0,52370.0,9.943041579646858,5
2010s,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,ALL,2_Medium_6_20,5172,14368.0,36989.0,51357.0,9.929814385150813,5
2010s,ALL,Iraq,Bombing/Explosion,ALL,Explosives,2_Medium_6_20,5165,14363.0,36920.0,51283.0,9.92894482090997,5
2010s,South Asia,Afghanistan,Bombing/Explosion,ALL,Explosives,ALL,5142,13316.0,20767.0,34083.0,6.628354725787632,5
2010s,ALL,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,1_Low_1_5,4867,4346.0,8575.0,12921.0,2.654818163139511,5
2010s,South Asia,ALL,Armed Assault,ALL,Firearms,1_Low_1_5,4409,5989.0,3106.0,9095.0,2.062826037650261,5
1980s,South America,ALL,Bombing/Explosion,ALL,Explosives,0_None,3990,0.0,0.0,0.0,0.0,5
ALL,South Asia,Pakistan,Bombing/Explosion,ALL,Explosives,0_None,3968,0.0,0.0,0.0,0.0,5
2010s,ALL,ALL,Bombing/Explosion,Unknown,Explosives,0_None,3894,0.0,0.0,0.0,0.0,5
ALL,Middle East & North Africa,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,1_Low_1_5,3887,3095.0,7342.0,10437.0,2.6851041934653974,5
2010s,ALL,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,2_Medium_6_20,3845,10524.0,28221.0,38745.0,10.076723016905072,5
2010s,ALL,ALL,Bombing/Explosion,Military,Explosives,1_Low_1_5,3725,4192.0,5902.0,10094.0,2.709798657718121,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,Military,Explosives,ALL,3581,14141.0,14846.0,28987.0,8.094666294331192,5
2000s,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,Explosives,ALL,3577,18380.0,46131.0,64511.0,18.034945485043334,5
ALL,Middle East & North Africa,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,2_Medium_6_20,3546,9187.0,26970.0,36157.0,10.196559503666103,5
2010s,South Asia,Pakistan,ALL,ALL,Explosives,0_None,3468,0.0,0.0,0.0,0.0,5
2010s,South Asia,Pakistan,Bombing/Explosion,ALL,ALL,0_None,3316,0.0,0.0,0.0,0.0,5
2010s,ALL,Pakistan,Bombing/Explosion,ALL,Explosives,0_None,3315,0.0,0.0,0.0,0.0,5
2010s,Middle East & North Africa,ALL,Armed Assault,ALL,Firearms,1_Low_1_5,3246,4206.0,2469.0,6675.0,2.05637707948244,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,Explosives,0_None,3180,0.0,0.0,0.0,0.0,5
ALL,South Asia,Afghanistan,Bombing/Explosion,ALL,Explosives,1_Low_1_5,3133,4550.0,4361.0,8911.0,2.8442387488030643,5
2010s,ALL,ALL,Bombing/Explosion,Police,Explosives,1_Low_1_5,3117,2737.0,5784.0,8521.0,2.7337183188963747,5
2010s,Middle East & North Africa,ALL,ALL,Private Citizens & Property,Explosives,2_Medium_6_20,3023,7734.0,22691.0,30425.0,10.064505458154152,5
ALL,Middle East & North Africa,Iraq,ALL,Private Citizens & Property,Explosives,2_Medium_6_20,3009,7497.0,22927.0,30424.0,10.111000332336324,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,Private Citizens & Property,ALL,2_Medium_6_20,3003,7598.0,22569.0,30167.0,10.045621045621045,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,Private Citizens & Property,ALL,2_Medium_6_20,3000,7426.0,22924.0,30350.0,10.116666666666667,5
ALL,ALL,Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,2_Medium_6_20,2998,7422.0,22905.0,30327.0,10.115743829219479,5
2010s,ALL,ALL,Armed Assault,Police,Firearms,1_Low_1_5,2977,4299.0,2478.0,6777.0,2.2764528048370845,5
2010s,South Asia,Afghanistan,ALL,ALL,Explosives,1_Low_1_5,2944,4239.0,4122.0,8361.0,2.840013586956522,5
2010s,Middle East & North Africa,Iraq,ALL,ALL,Explosives,0_None,2867,0.0,0.0,0.0,0.0,5
2010s,Middle East & North Africa,ALL,ALL,Private Citizens & Property,Explosives,1_Low_1_5,2841,2382.0,5324.0,7706.0,2.7124252023935234,5
2010s,South Asia,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,2832,6052.0,12719.0,18771.0,6.628177966101695,5
2010s,Middle East & North Africa,Iraq,ALL,Private Citizens & Property,ALL,2_Medium_6_20,2820,8100.0,20283.0,28383.0,10.064893617021276,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,Private Citizens & Property,ALL,1_Low_1_5,2811,2335.0,5299.0,7634.0,2.7157595161864103,5
ALL,Middle East & North Africa,Iraq,ALL,Private Citizens & Property,Explosives,1_Low_1_5,2792,2074.0,5660.0,7734.0,2.770057306590258,5
2010s,South Asia,Pakistan,ALL,ALL,Firearms,1_Low_1_5,2788,3538.0,1699.0,5237.0,1.8784074605451937,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,Private Citizens & Property,ALL,1_Low_1_5,2778,2055.0,5637.0,7692.0,2.7688984881209504,5
ALL,ALL,Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,1_Low_1_5,2771,2048.0,5623.0,7671.0,2.7683146878383256,5
2010s,Middle East & North Africa,Iraq,Bombing/Explosion,ALL,ALL,0_None,2756,0.0,0.0,0.0,0.0,5
2010s,ALL,Iraq,Bombing/Explosion,ALL,Explosives,0_None,2742,0.0,0.0,0.0,0.0,5
2010s,ALL,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,0_None,2712,0.0,0.0,0.0,0.0,5
2010s,South Asia,Afghanistan,Bombing/Explosion,ALL,ALL,1_Low_1_5,2688,3904.0,3715.0,7619.0,2.8344494047619047,5
2010s,ALL,Afghanistan,Bombing/Explosion,ALL,Explosives,1_Low_1_5,2688,3904.0,3715.0,7619.0,2.8344494047619047,5
2010s,South Asia,Pakistan,Armed Assault,ALL,Firearms,ALL,2673,4873.0,2949.0,7822.0,2.9263000374111483,5
2010s,Middle East & North Africa,ALL,Bombing/Explosion,Police,Explosives,ALL,2652,5932.0,12697.0,18629.0,7.0245098039215685,5
2010s,ALL,Iraq,ALL,Private Citizens & Property,Explosives,2_Medium_6_20,2631,6318.0,19958.0,26276.0,9.987077156974534,5
2010s,South Asia,India,Bombing/Explosion,ALL,Explosives,ALL,2627,907.0,3205.0,4112.0,1.5652835934526075,5
2010s,ALL,Iraq,Bombing/Explosion,Private Citizens & Property,ALL,2_Medium_6_20,2626,6272.0,19960.0,26232.0,9.989337395277989,5
ALL,South Asia,Pakistan,Armed Assault,ALL,Firearms,1_Low_1_5,2619,3569.0,1635.0,5204.0,1.9870179457808324,5
2010s,ALL,ALL,Armed Assault,Private Citizens & Property,Firearms,1_Low_1_5,2609,3758.0,1472.0,5230.0,2.004599463395937,5
ALL,South America,Peru,Bombing/Explosion,ALL,Explosives,0_None,2573,0.0,0.0,0.0,0.0,5
2010s,Middle East & North Africa,Iraq,ALL,Private Citizens & Property,ALL,1_Low_1_5,2572,2467.0,4400.0,6867.0,2.6699066874027992,5
ALL,South Asia,India,Bombing/Explosion,ALL,Explosives,0_None,2548,0.0,0.0,0.0,0.0,5
2010s,ALL,ALL,Armed Assault,Military,Firearms,1_Low_1_5,2528,3394.0,2094.0,5488.0,2.170886075949367,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,Police,Explosives,ALL,2419,6771.0,14650.0,21421.0,8.855312112443158,5
2010s,South Asia,ALL,Bombing/Explosion,Police,Explosives,ALL,2413,4034.0,8543.0,12577.0,5.212184003315375,5
ALL,Middle East & North Africa,Iraq,Armed Assault,ALL,Firearms,1_Low_1_5,2409,3388.0,1637.0,5025.0,2.0859277708592776,5
2010s,South Asia,Pakistan,Armed Assault,ALL,ALL,1_Low_1_5,2290,2961.0,1561.0,4522.0,1.9746724890829694,5
2010s,South Asia,Afghanistan,Armed Assault,ALL,Firearms,ALL,2283,10971.0,7160.0,18131.0,7.941743320192729,5
1980s,ALL,ALL,Bombing/Explosion,Business,Explosives,0_None,2245,0.0,0.0,0.0,0.0,5
1980s,Central America & Caribbean,ALL,Armed Assault,Military,Firearms,ALL,2219,16536.0,2503.0,19039.0,8.57999098693105,5
2010s,South Asia,ALL,Armed Assault,Police,Firearms,ALL,2204,6885.0,4268.0,11153.0,5.060344827586207,5
2010s,Middle East & North Africa,Iraq,ALL,ALL,Firearms,1_Low_1_5,2197,3015.0,1468.0,4483.0,2.040509786071916,5
2010s,South Asia,ALL,Bombing/Explosion,Military,Explosives,ALL,2196,4546.0,6474.0,11020.0,5.018214936247723,5
ALL,Middle East & North Africa,Iraq,Bombing/Explosion,Military,Explosives,ALL,2196,9487.0,10879.0,20366.0,9.274134790528233,5
2010s,ALL,Pakistan,Armed Assault,ALL,Firearms,1_Low_1_5,2166,2803.0,1404.0,4207.0,1.9422899353647276,5
2010s,Middle East & North Africa,Iraq,Armed Assault,ALL,Firearms,ALL,2160,4906.0,2578.0,7484.0,3.464814814814815,5
ALL,South Asia,Pakistan,Bombing/Explosion,ALL,Explosives,1_Low_1_5,2152,1494.0,4005.0,5499.0,2.555297397769517,5
ALL,Middle East & North Africa,ALL,Bombing/Explosion,Military,Explosives,1_Low_1_5,2120,2541.0,3336.0,5877.0,2.772169811320755,5
